"mitochan"	"lwrNorm"	"medNorm"	"uprNorm"
-1.90327037354145	-3.46405713345464	-2.32485838915336	-1.2302371195489
-1.89675012620563	-3.45882631356634	-2.32537613258263	-1.22916074986316
-1.89022987886982	-3.45434123025476	-2.31585208671277	-1.21375631857098
-1.88370963153401	-3.42240588932764	-2.30805025863866	-1.22348285811014
-1.87718938419819	-3.42899877355418	-2.30025809245447	-1.21404107432009
-1.87066913686238	-3.42516794328187	-2.29579607295691	-1.20244844081885
-1.86414888952656	-3.41897016916194	-2.28286410171285	-1.19769821852536
-1.85762864219075	-3.39173934683412	-2.27750756031203	-1.1916705826552
-1.85110839485494	-3.37648479433834	-2.26802041922356	-1.18456021551983
-1.84458814751912	-3.38161307027539	-2.25738554292779	-1.18200624146345
-1.83806790018331	-3.37432515290519	-2.25838575527192	-1.18277046429545
-1.83154765284749	-3.35528427811042	-2.24247671432115	-1.16781973999571
-1.82502740551168	-3.34443220199923	-2.23970954922976	-1.17302192599123
-1.81850715817587	-3.32653309480625	-2.22727029670305	-1.1593592436828
-1.81198691084005	-3.30557860274073	-2.22258996410228	-1.16189610551158
-1.80546666350424	-3.33148839647737	-2.2119148007073	-1.15480475113635
-1.79894641616842	-3.29677537648781	-2.20838107097412	-1.14364510881144
-1.79242616883261	-3.28505616875886	-2.19506668083433	-1.13679304532154
-1.7859059214968	-3.25687065412177	-2.19112838561898	-1.15241565024141
-1.77938567416098	-3.26516893186476	-2.18120826684341	-1.130150509852
-1.77286542682517	-3.24962194593337	-2.17253036809273	-1.12343866129438
-1.76634517948935	-3.23063906573638	-2.16539152743528	-1.11611956867771
-1.75982493215354	-3.23939840307166	-2.15581443171499	-1.12561140293779
-1.75330468481773	-3.22095185860249	-2.15146238413756	-1.10074933480194
-1.74678443748191	-3.21135228020998	-2.1390188097279	-1.09768371850295
-1.7402641901461	-3.19976264367718	-2.13531498743149	-1.09905428952782
-1.73374394281028	-3.1884554965867	-2.13336270131946	-1.08962061718996
-1.72722369547447	-3.18397810001446	-2.12065993256529	-1.08056822156843
-1.72070344813866	-3.17510241378383	-2.10917029892482	-1.06665553413012
-1.71418320080284	-3.15279592950221	-2.10488433382357	-1.08818757933692
-1.70766295346703	-3.14881247269543	-2.09766430642563	-1.06052620467658
-1.70114270613121	-3.13617944348887	-2.0870997857188	-1.05336689460572
-1.6946224587954	-3.12363990408665	-2.08264410216059	-1.05734286919097
-1.68810221145959	-3.12314383708713	-2.06926743859359	-1.05751183083586
-1.68158196412377	-3.10601465599562	-2.07075515212261	-1.05236303279334
-1.67506171678796	-3.09362483891662	-2.05434397984144	-1.0527531970105
-1.66854146945214	-3.09173361348453	-2.04664906849667	-1.03812925756562
-1.66202122211633	-3.08801045500075	-2.04453590833751	-1.01656047793918
-1.65550097478052	-3.04910699495169	-2.03856105337028	-1.03817550018861
-1.6489807274447	-3.05965508258722	-2.02324418707333	-1.02740510825301
-1.64246048010889	-3.05223588290272	-2.0165601255052	-1.01688680106503
-1.63594023277307	-3.04440318715876	-2.01089595462589	-1.00406159780495
-1.62941998543726	-3.02774409194241	-2.00182808825874	-1.01827267265023
-1.62289973810144	-3.00896885512192	-1.99741294366917	-1.00268236106821
-1.61637949076563	-3.01106663694644	-1.98661379755127	-0.98986505821418
-1.60985924342982	-2.9839491740241	-1.98239832705956	-0.99949136855546
-1.603338996094	-2.98135560109105	-1.96855009909968	-0.987877066288237
-1.59681874875819	-2.98018718176785	-1.96350567288095	-0.97396323048125
-1.59029850142237	-2.96268317717775	-1.95456664210623	-0.977430175920043
-1.58377825408656	-2.94692069079751	-1.94625921126459	-0.983173820329792
-1.57725800675075	-2.9594406035647	-1.94204734265491	-0.964970050782713
-1.57073775941493	-2.91770587514104	-1.93189001691006	-0.962280031442178
-1.56421751207912	-2.91352315742688	-1.92678120473972	-0.951133811912911
-1.5576972647433	-2.91315267656582	-1.92030039367711	-0.9524842467518
-1.55117701740749	-2.89324076070281	-1.90467563282215	-0.94892301748807
-1.54465677007168	-2.88294714528695	-1.89909829967836	-0.935168381840627
-1.53813652273586	-2.87566877577631	-1.89122885079658	-0.920157187123757
-1.53161627540005	-2.84711737840876	-1.88287514164389	-0.924551265473243
-1.52509602806423	-2.85049446926431	-1.8793498481062	-0.915040642409768
-1.51857578072842	-2.84708920887037	-1.87161052682764	-0.910969001823163
-1.51205553339261	-2.8237085495221	-1.85775005752979	-0.914661308593817
-1.50553528605679	-2.83574483128078	-1.85568952362525	-0.915173117430538
-1.49901503872098	-2.827872995134	-1.84669550857473	-0.89630642752062
-1.49249479138516	-2.8084955343778	-1.84164013794312	-0.896520058261112
-1.48597454404935	-2.79203969822407	-1.83174729471313	-0.884797981897163
-1.47945429671354	-2.78193180201057	-1.82332827902126	-0.901694219272552
-1.47293404937772	-2.78164536782672	-1.82083585307538	-0.870306448040224
-1.46641380204191	-2.76693183430731	-1.81183572375121	-0.866499262146135
-1.45989355470609	-2.75725315112819	-1.79617405909314	-0.856644370072422
-1.45337330737028	-2.74813297822578	-1.79585372217625	-0.865782590341821
-1.44685306003447	-2.73706084546964	-1.78134671325569	-0.854695233543856
-1.44033281269865	-2.73410886741729	-1.7808036418286	-0.855732793518154
-1.43381256536284	-2.70261389983321	-1.76940314559913	-0.859085025225272
-1.42729231802702	-2.69568572910247	-1.76173460587723	-0.837125611112572
-1.42077207069121	-2.69561751323241	-1.75247738303083	-0.843306307057028
-1.4142518233554	-2.66704923796077	-1.74472971053411	-0.825153307242807
-1.40773157601958	-2.65968964428685	-1.73781664639927	-0.819546929407905
-1.40121132868377	-2.67051847193839	-1.73076783325065	-0.795653176580498
-1.39469108134795	-2.64979276727059	-1.72154050945825	-0.800143947234952
-1.38817083401214	-2.63702589493393	-1.71433029360387	-0.800259876722737
-1.38165058667633	-2.63762291754098	-1.71214144720938	-0.809221711857127
-1.37513033934051	-2.61690432988068	-1.69205737367586	-0.791458773029912
-1.3686100920047	-2.62606310091307	-1.69328592265449	-0.797745140195025
-1.36208984466888	-2.59996764492173	-1.68207828019268	-0.786947491224206
-1.35556959733307	-2.59576841980298	-1.67439982810967	-0.778485579639182
-1.34904934999725	-2.58349486316379	-1.66326549934932	-0.777937369488475
-1.34252910266144	-2.5755388236084	-1.65990213919055	-0.762739462090835
-1.33600885532563	-2.56361693586001	-1.6538632771856	-0.749810952037433
-1.32948860798981	-2.55645026608324	-1.64418273157828	-0.75672865512351
-1.322968360654	-2.53458517820577	-1.63130690383161	-0.759895243628186
-1.31644811331818	-2.54086879790185	-1.63007039727606	-0.737527656444555
-1.30992786598237	-2.52389105578182	-1.62881558830359	-0.742636445619351
-1.30340761864656	-2.50615557131753	-1.60816340882948	-0.750206795432005
-1.29688737131074	-2.50083058631632	-1.60565159871565	-0.728957580868985
-1.29036712397493	-2.49679323993726	-1.5941337745434	-0.7298834332496
-1.28384687663911	-2.49086161889678	-1.59436943144318	-0.718746157178409
-1.2773266293033	-2.47288716410269	-1.58641340083342	-0.721981247067211
-1.27080638196749	-2.47185277681787	-1.57455392527348	-0.702818300641264
-1.26428613463167	-2.44340158588408	-1.56767882489283	-0.693290611918355
-1.25776588729586	-2.43113636017607	-1.55911585524636	-0.689176139455507
-1.25124563996004	-2.43556087271259	-1.55132349181762	-0.691158905478232
-1.24472539262423	-2.42379116678329	-1.54303273921619	-0.681295545153086
-1.23820514528842	-2.41739554531707	-1.53395894252386	-0.67823235009246
-1.2316848979526	-2.40405819010997	-1.52645258419503	-0.668301972165129
-1.22516465061679	-2.38344876571234	-1.51748710623571	-0.675208018925039
-1.21864440328097	-2.37289669394357	-1.50648473993999	-0.652889644915586
-1.21212415594516	-2.36086398002113	-1.5053028066703	-0.662923622877327
-1.20560390860935	-2.36911053778132	-1.49559114180023	-0.651960078408518
-1.19908366127353	-2.34320500798547	-1.48878879779223	-0.651033176608434
-1.19256341393772	-2.34739613706628	-1.48137738212338	-0.625020591276756
-1.1860431666019	-2.33134008509965	-1.47639620848251	-0.643478527634838
-1.17952291926609	-2.31853474490015	-1.46800920653842	-0.617524542663189
-1.17300267193028	-2.30477784751821	-1.46105386912956	-0.621135915432565
-1.16648242459446	-2.29290695289899	-1.4492555292978	-0.621260702119192
-1.15996217725865	-2.29741621781207	-1.44231021405404	-0.605786642359871
-1.15344192992283	-2.28054690625941	-1.43341314921279	-0.603394813302244
-1.14692168258702	-2.25872056414602	-1.42869905922485	-0.591367716768799
-1.14040143525121	-2.25244289665168	-1.41597243110794	-0.585402312753284
-1.13388118791539	-2.25372061062885	-1.40833413626259	-0.589826992828679
-1.12736094057958	-2.24447211167405	-1.40734025425198	-0.584455358272522
-1.12084069324376	-2.22712488951372	-1.39399991189005	-0.589378718145831
-1.11432044590795	-2.2125741161689	-1.38972789202026	-0.561455796187385
-1.10780019857214	-2.20828124366348	-1.37705689296626	-0.562837788719212
-1.10127995123632	-2.19415317936609	-1.37471471008611	-0.557585370621897
-1.09475970390051	-2.18557727784971	-1.36557583045191	-0.551534238386351
-1.08823945656469	-2.16594157723462	-1.36136778513495	-0.543274589916926
-1.08171920922888	-2.17536127781511	-1.34664296319299	-0.535044495426448
-1.07519896189307	-2.14754762562475	-1.33604401971472	-0.535521616747212
-1.06867871455725	-2.14823444247562	-1.33578288402652	-0.523398857748592
-1.06215846722144	-2.1468331093843	-1.32716771403107	-0.538482037931454
-1.05563821988562	-2.13022094292335	-1.31674144921352	-0.523808537664636
-1.04911797254981	-2.12032305274666	-1.31105778322321	-0.507699957366612
-1.04259772521399	-2.12598991182788	-1.30278064004394	-0.490566044542623
-1.03607747787818	-2.09230115305155	-1.29017878433321	-0.503521300645431
-1.02955723054237	-2.09552186454292	-1.28556041115665	-0.490569051889787
-1.02303698320655	-2.08387634223234	-1.27804669885595	-0.487143278460822
-1.01651673587074	-2.0687652937853	-1.26660455187474	-0.475755430310707
-1.00999648853492	-2.04930781056398	-1.26934340917174	-0.474125135773388
-1.00347624119911	-2.04585532997501	-1.25475538330633	-0.467020055906061
-0.996955993863296	-2.03009008650577	-1.24921643767925	-0.44406689479108
-0.990435746527482	-2.02303337931901	-1.2394313117984	-0.454577201391627
-0.983915499191668	-2.02298779574175	-1.23086879701019	-0.438923796460374
-0.977395251855854	-2.01331841217742	-1.22541337841224	-0.446605442056809
-0.97087500452004	-2.00707224909064	-1.21702829173646	-0.448028548837948
-0.964354757184226	-1.99884460488096	-1.20653640324598	-0.430970839548412
-0.957834509848412	-1.99069191467215	-1.20037250304022	-0.431921153823948
-0.951314262512598	-1.96310413632421	-1.19118257545177	-0.427778289598235
-0.944794015176784	-1.967578116352	-1.18900729334059	-0.419780652316127
-0.93827376784097	-1.95071757281829	-1.17416298368093	-0.406605490955239
-0.931753520505156	-1.94311928908417	-1.17100513638667	-0.408435983716307
-0.925233273169342	-1.93641729064628	-1.15881581744687	-0.391937909298655
-0.918713025833528	-1.91591773317574	-1.15437467575432	-0.395323357505782
-0.912192778497714	-1.91700299947202	-1.14505055604949	-0.389971259452457
-0.9056725311619	-1.91345551727581	-1.13722414662084	-0.390295557195323
-0.899152283826086	-1.88636445453856	-1.13112504425943	-0.373945618814006
-0.892632036490272	-1.87036674558967	-1.12037323817254	-0.374210320821755
-0.886111789154458	-1.86783169261493	-1.11246410536672	-0.376623374478203
-0.879591541818644	-1.87604501977237	-1.11071919892302	-0.357465008568405
-0.87307129448283	-1.8523612388959	-1.10203246162652	-0.341794694701887
-0.866551047147015	-1.84390135981956	-1.09212741595981	-0.34231477009286
-0.860030799811201	-1.83966419615869	-1.08243188332635	-0.34254581126965
-0.853510552475387	-1.82991806732717	-1.07191674014988	-0.330191702298152
-0.846990305139573	-1.81616895749324	-1.07073071594963	-0.333904139938972
-0.840470057803759	-1.79749932847605	-1.06343625840528	-0.321964881944878
-0.833949810467945	-1.79240613774803	-1.05207398535694	-0.323508171964919
-0.827429563132131	-1.7828739644098	-1.04910920049321	-0.323374062421833
-0.820909315796317	-1.76355926205844	-1.03239087237373	-0.301875254303614
-0.814389068460503	-1.77272311475601	-1.03065955832289	-0.288610157078625
-0.807868821124689	-1.75359318818546	-1.02580043277953	-0.290110155787183
-0.801348573788875	-1.75380866897762	-1.01671193075415	-0.286265048863379
-0.794828326453061	-1.72415026765605	-1.00414580660331	-0.268980735379682
-0.788308079117247	-1.72857327044067	-1.0024347789676	-0.260554207426615
-0.781787831781433	-1.72441823109226	-0.995123623891229	-0.25162958297713
-0.775267584445619	-1.70139210797906	-0.983552682984241	-0.256444540571467
-0.768747337109805	-1.70690279458214	-0.969876496541671	-0.249837462585285
-0.762227089773991	-1.692841477886	-0.967132033008073	-0.252307260484646
-0.755706842438177	-1.67478870916153	-0.959904256320769	-0.232970435725488
-0.749186595102363	-1.68336706477298	-0.950393434623173	-0.234978892429892
-0.742666347766549	-1.67996902388319	-0.944378266539839	-0.226428225500736
-0.736146100430735	-1.64276258156543	-0.930190793085108	-0.212708237193961
