"mitochan"	"lwrNorm"	"medNorm"	"uprNorm"
-1.90327037354145	-4.87031164357225	-3.66563646309536	-2.51074022580915
-1.89685869040176	-4.82105642750223	-3.65191000136948	-2.51016168005875
-1.89044700726207	-4.8325780310963	-3.64454883953722	-2.4990128660021
-1.88403532412239	-4.80501093243949	-3.63376683948817	-2.48622229304781
-1.8776236409827	-4.79305769816124	-3.61746410341832	-2.48110310443277
-1.87121195784301	-4.76880186379353	-3.60675270436074	-2.48296622139994
-1.86480027470333	-4.74714389833984	-3.59929500880362	-2.45042823828053
-1.85838859156364	-4.75647336177345	-3.58090900465103	-2.45355298643533
-1.85197690842395	-4.71726142509254	-3.56993370687203	-2.45259659258638
-1.84556522528426	-4.70928754370004	-3.55641941426657	-2.41894680884198
-1.83915354214458	-4.69577382599685	-3.54144795096503	-2.41840522577644
-1.83274185900489	-4.67636538909166	-3.52508289938944	-2.4095986636704
-1.8263301758652	-4.65850215343268	-3.51516809147138	-2.40055551703127
-1.81991849272552	-4.62706154564723	-3.50468391312286	-2.39678008049195
-1.81350680958583	-4.62095663810588	-3.49724542370294	-2.36614103960253
-1.80709512644614	-4.60190808522735	-3.47468756032155	-2.38131084299152
-1.80068344330645	-4.602143153734	-3.4641901697924	-2.3496683757867
-1.79427176016677	-4.5799067453714	-3.45241154467938	-2.34287734536545
-1.78786007702708	-4.57133316326233	-3.4421455510436	-2.32823635049643
-1.78144839388739	-4.55099768503625	-3.41443297564265	-2.32553669753353
-1.7750367107477	-4.53887678544947	-3.41563259152051	-2.32278579694062
-1.76862502760802	-4.5088034856264	-3.40692730057525	-2.30491108591361
-1.76221334446833	-4.5130171602912	-3.38453722116209	-2.26728126406024
-1.75580166132864	-4.48890201993326	-3.37832463719244	-2.28803354705996
-1.74938997818896	-4.47827216167698	-3.36449917307589	-2.26362540881998
-1.74297829504927	-4.46559114317654	-3.34641804422187	-2.24956198178377
-1.73656661190958	-4.44807276767586	-3.32765780275899	-2.24013286032088
-1.73015492876989	-4.43172951550273	-3.32530465125404	-2.25145012525501
-1.72374324563021	-4.42372557925921	-3.31566532982968	-2.23732906825775
-1.71733156249052	-4.37845267113199	-3.29661447662671	-2.22603933991198
-1.71091987935083	-4.37145195179794	-3.29143392078462	-2.21549911338946
-1.70450819621115	-4.3719411510797	-3.27686678809974	-2.1956423495092
-1.69809651307146	-4.35083458110342	-3.26338109733906	-2.17408916508868
-1.69168482993177	-4.32908471902326	-3.24631906593363	-2.17747842590389
-1.68527314679208	-4.28397799266137	-3.24529526777159	-2.1714258121264
-1.6788614636524	-4.32136889375889	-3.22209540935121	-2.1496983112961
-1.67244978051271	-4.28248511457363	-3.20925197866736	-2.13789049629624
-1.66603809737302	-4.26828908843	-3.19386176841156	-2.13171268738928
-1.65962641423334	-4.25423150147862	-3.18353172303971	-2.12038239416786
-1.65321473109365	-4.2489493194043	-3.17827448300966	-2.09569165772446
-1.64680304795396	-4.2324051918842	-3.16317222383598	-2.10369615046436
-1.64039136481427	-4.19395618732622	-3.14974186923501	-2.08594603080049
-1.63397968167459	-4.17977811724001	-3.13550438409076	-2.08353982443952
