"mitochan"	"lwrNorm"	"medNorm"	"uprNorm"
-1.90327037354145	-1.65759085727329	-1.40550501411054	-1.15632580123181
-1.89755293934577	-1.64156957528865	-1.40375897378235	-1.14737775111674
-1.8918355051501	-1.65097102366309	-1.40273250015948	-1.14003560040883
-1.88611807095443	-1.63819184788655	-1.39351039835843	-1.14571706623321
-1.88040063675875	-1.64023431966989	-1.38886829213235	-1.14289356237616
-1.87468320256308	-1.62966955477277	-1.38160001024435	-1.12928768333182
-1.8689657683674	-1.63818978506621	-1.38292417503463	-1.14222603374181
-1.86324833417173	-1.6237252885347	-1.38206154796742	-1.11928163969814
-1.85753089997605	-1.62104953376971	-1.37904747965703	-1.12844423195815
-1.85181346578038	-1.61977632557541	-1.36664980831621	-1.12323738392737
-1.8460960315847	-1.61278278007678	-1.36835383780391	-1.11991083034394
-1.84037859738903	-1.60916360805939	-1.36065004134647	-1.11074988049705
-1.83466116319335	-1.60667104035675	-1.35741030499714	-1.11442747458657
-1.82894372899768	-1.60681840646775	-1.35422261353421	-1.11481469395407
-1.82322629480201	-1.60067273613688	-1.35218775293751	-1.10934779932097
-1.81750886060633	-1.60336764117415	-1.34409874433225	-1.10368043879641
-1.81179142641066	-1.58983690531109	-1.34199837397787	-1.08010555754057
-1.80607399221498	-1.5981035007504	-1.33861215516213	-1.0810865591027
-1.80035655801931	-1.58415295797782	-1.33014510350878	-1.07760891231855
-1.79463912382363	-1.58155857077016	-1.32799927444205	-1.07400078106841
-1.78892168962796	-1.57068290589574	-1.32159338552816	-1.07802676692989
-1.78320425543228	-1.56644435874257	-1.3218253794959	-1.06753392744647
-1.77748682123661	-1.5629911956743	-1.31612097643244	-1.06898829763239
-1.77176938704093	-1.55542754155604	-1.3101444525819	-1.06460993371391
-1.76605195284526	-1.56103169537247	-1.30694877761187	-1.06005384444561
-1.76033451864959	-1.54646621807378	-1.3006681829016	-1.06033649851017
-1.75461708445391	-1.55034196195717	-1.30236625868761	-1.06060977193938
-1.74889965025824	-1.53705483175126	-1.29582442340163	-1.04742968390812
-1.74318221606256	-1.53939713332672	-1.29029796092803	-1.03117087008378
-1.73746478186689	-1.5262928644554	-1.28482478558392	-1.03947779882961
-1.73174734767121	-1.52693605348161	-1.28023425891876	-1.03941828462242
-1.72602991347554	-1.524709997011	-1.27298601432008	-1.02981746803832
-1.72031247927986	-1.52189368640665	-1.27648966331716	-1.02606591354947
-1.71459504508419	-1.51092880742108	-1.26879583345527	-1.02296100947554
-1.70887761088851	-1.51227085610138	-1.26475589987377	-1.0153149468444
-1.70316017669284	-1.50637047553276	-1.25538595513901	-1.02073924307299
